Participant,Mode,Code,Gender,Age,Specificity,Image_Rate,Trial_Type,Confidence,Accuracy,Milliseconds
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,person,4 images,same,11,1,2517
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,person,4 images,same,9,1,6728
26_RSVPExp02_2019May_RASearston_93634734072.txt,sim,sim,sim,sim,person,4 images,same,8,1,2181
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,person,4 images,same,11,1,6112
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,person,4 images,same,4,0,5110
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,person,4 images,same,4,0,5850
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,person,4 images,same,10,1,7889
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,person,4 images,same,5,0,5431
9_RSVPExp02_2019May_RASearston_93634733895.txt,sim,sim,sim,sim,person,4 images,same,7,1,593
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,person,4 images,same,4,0,5654
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,person,4 images,same,6,0,231
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,person,4 images,same,11,1,4847
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,person,4 images,same,8,1,1187
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,person,4 images,same,1,0,6410
19_RSVPExp02_2019May_RASearston_93634733997.txt,sim,sim,sim,sim,person,4 images,same,11,1,891
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,person,4 images,same,9,1,7624
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,person,4 images,same,12,1,2885
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,person,4 images,same,10,1,3401
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,person,4 images,same,7,1,6242
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,person,4 images,same,9,1,2928
5_RSVPExp02_2019May_RASearston_93634733856.txt,sim,sim,sim,sim,person,4 images,same,3,0,2923
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,person,4 images,same,7,1,584
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,person,4 images,same,7,1,7572
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,person,4 images,same,8,1,7391
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,person,4 images,same,4,0,318
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,person,4 images,same,9,1,4537
6_RSVPExp02_2019May_RASearston_93634733866.txt,sim,sim,sim,sim,person,4 images,same,6,0,7184
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,person,4 images,same,4,0,215
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,person,4 images,same,6,0,1439
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,person,4 images,same,7,1,3596
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,person,4 images,same,4,0,102
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,person,4 images,same,8,1,5216
24_RSVPExp02_2019May_RASearston_93634734050.txt,sim,sim,sim,sim,person,4 images,same,2,0,4111
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,person,4 images,same,5,0,4429
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,person,4 images,same,10,1,619
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,person,4 images,same,1,0,5966
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,person,4 images,same,4,0,6546
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,person,4 images,same,7,1,5666
17_RSVPExp02_2019May_RASearston_93634733976.txt,sim,sim,sim,sim,person,4 images,same,6,0,4326
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,person,4 images,same,4,0,5275
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,person,4 images,same,6,0,7932
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,person,4 images,same,4,0,5935
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,person,4 images,same,11,1,5418
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,person,4 images,same,2,0,3718
10_RSVPExp02_2019May_RASearston_93634733905.txt,sim,sim,sim,sim,person,4 images,same,6,0,1015
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,person,8 images,different,11,0,1121
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,person,8 images,different,9,0,2173
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,person,8 images,different,8,0,2782
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,person,8 images,different,3,1,1279
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,person,8 images,different,6,1,6597
8_RSVPExp02_2019May_RASearston_93634733885.txt,sim,sim,sim,sim,person,8 images,different,9,0,5149
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,person,8 images,different,7,0,4029
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,person,8 images,different,4,1,844
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,person,8 images,different,4,1,6633
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,person,8 images,different,10,0,955
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,person,8 images,different,2,1,1349
11_RSVPExp02_2019May_RASearston_93634733915.txt,sim,sim,sim,sim,person,8 images,different,9,0,6112
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,person,8 images,different,4,1,3805
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,person,8 images,different,11,0,4224
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,person,8 images,different,4,1,5125
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,person,8 images,different,7,0,5531
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,person,8 images,different,3,1,37
7_RSVPExp02_2019May_RASearston_93634733875.txt,sim,sim,sim,sim,person,8 images,different,9,0,1832
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,person,8 images,different,7,0,130
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,person,8 images,different,11,0,3757
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,person,8 images,different,12,0,1982
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,person,8 images,different,1,1,1420
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,person,8 images,different,6,1,1073
1_RSVPExp02_2019May_RASearston_93634733816.txt,sim,sim,sim,sim,person,8 images,different,11,0,5211
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,person,8 images,different,12,0,6716
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,person,8 images,different,8,0,244
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,person,8 images,different,5,1,569
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,person,8 images,different,6,1,4246
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,person,8 images,different,4,1,4824
22_RSVPExp02_2019May_RASearston_93634734029.txt,sim,sim,sim,sim,person,8 images,different,8,0,3742
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,person,8 images,different,12,0,3302
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,person,8 images,different,11,0,1052
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,person,8 images,different,9,0,187
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,person,8 images,different,5,1,1450
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,person,8 images,different,11,0,4326
3_RSVPExp02_2019May_RASearston_93634733836.txt,sim,sim,sim,sim,person,8 images,different,8,0,3747
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,person,8 images,different,7,0,1764
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,person,8 images,different,3,1,466
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,person,8 images,different,8,0,4731
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,person,8 images,different,11,0,4384
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,person,8 images,different,1,1,1261
15_RSVPExp02_2019May_RASearston_93634733956.txt,sim,sim,sim,sim,person,8 images,different,5,1,7698
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,person,8 images,different,2,1,4479
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,person,8 images,different,1,1,3062
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,person,8 images,different,4,1,2476
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,person,8 images,different,8,0,4579
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,person,8 images,different,4,1,6715
20_RSVPExp02_2019May_RASearston_93634734008.txt,sim,sim,sim,sim,person,8 images,different,6,1,4130
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,person,8 images,different,2,1,4410
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,person,8 images,different,9,0,1189
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,person,8 images,different,4,1,7619
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,person,8 images,different,12,0,357
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,person,8 images,different,7,0,4717
2_RSVPExp02_2019May_RASearston_93634733826.txt,sim,sim,sim,sim,person,8 images,different,2,1,1436
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,person,8 images,different,1,1,7680
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,person,8 images,different,12,0,7878
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,person,8 images,different,7,0,7293
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,person,8 images,different,11,0,2400
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,person,8 images,different,11,0,7745
29_RSVPExp02_2019May_RASearston_93634734105.txt,sim,sim,sim,sim,person,8 images,different,10,0,5599
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,person,8 images,different,8,0,4571
14_RSVPExp02_2019May_RASearston_93634733946.txt,sim,sim,sim,sim,person,8 images,different,2,1,6132
